,review_text,verified_purchase,word_count
1251,like peopl alway forget leav posit feedback alway quick leav neg feedback time make point item describ happi servic thank much,True,21
1252,great valu compar get charg supermarket soften cloth kind fragranc overbear like fabric condition,True,14
1253,comfort hous buy bigger one regular basi special,True,8
1254,star pure leav smear white kitchen tile clean well,False,9
1255,heat protect left hair sticki greasi love spray love soft hair feel,True,12
1256,littl confus mani peopl say vegan ingredi say may contain milk may maker know realli disappoint cannot take risk,False,19
1257,gran canaria u b c heat protect face pm wash greasi dri minut leav shini look feel like moisturis whilst protect time everi day week still load left bottl would recommend anyon amaz,False,33
1258,year alway work well recent bought new fragranc made obviou realli like offer sweat protect known bought,False,17
1259,idea well tan yet write put shower yesterday even stink woken given absolut horrif headach desper wash afraid disturb kid cheer dove,False,22
1260,love smell soften cloth whole rang comfort good howev think much fragranc strong consist condition reason thick half much previous one third half cap quit enough full wash load soften produc amaz scent soften cloth admir need overpow blast perfum subtl whiff love less small bit save planet pollut also save money notic bottl soften last twice long win win,False,60
1261,best mayo els,True,3
1262,say make cloth smell nice,True,5
1263,fit purpos,True,2
1264,good,True,1
1265,good wash capsul smell nice,True,5
1266,better similar second none,True,4
1267,easi great valu subscript,True,4
1268,love wash powder,True,3
1269,say label wash well,True,4
1270,great price love fabric condition,True,5
1271,quick postag great,True,3
1272,smell anymor,True,2
1273,smell beauti fragranc last week wash great valu subscrib,True,9
1274,bin,False,1
1275,two week bad cystic acn start fade time finish bottl acn gone thought miss toner care start garnier one set one week later acn come back im back simpl acn fade never stop,False,33
1276,bought coupl month ago along cleanser moisturis spot prone oili occasion issu dermat around eye worst mistak ever thought crazi simpl suppos gentl toner dri bought dermat back around eye red flaki sore place first think toner two month elimin definit toner dri would recommend,False,45
1277,diabet want find carbohydr content could find nutrit inform whatsoev badli manag wall,False,13
1278,girl picki wash condit hair go tonn stuff teen thought would tri excel price well delight result soft stinki silki smooth hair one chemic treat hair well lead tri mine bleach tone wow spend fortun shampoo condition well think need hair great subscrib save featur save us buy price,True,49
1279,smell cloth love last long dont lot aswel would defin buy recommend other,False,13
1280,normal buy wash deterg shop like see offer etc run wash liquid fabric condition abl get shop due broken ankl came across bundl decid give tri desper wash stuff bundl brilliant buy good valu money would highli recommend howev fabric condition seem clog drawer though never happen normal fabric condition,True,50
1281,love specif version comfort realli subtl gentl smell overpow cloth still know,True,12
1282,convert friend tri time cannot live without realli fresh yet mild smell cloth nice remov stain messi year old,True,19
1283,fantast valu order sunday deliv monday thank much,True,8
1284,smell good make cloth soft,True,5
1285,lotion work pretti good howev pump oz bottl csmart pump stop work design bottl screw pump like done past get last lotion determin loos entir bottl lotion cut top box knife word wise advoid smart pump,False,36
1286,pump design larg bottl horribl imposs determin end lotion come look pump mani carpet piec furnitur ruin pump design,False,19
1287,believ unscrew top get last lotion lotion bottl get wast money switch bodi lotion next purchas,False,16
1288,good,False,1
1289,great soap alway love,True,4
1290,daughter allergi could stand one,True,5
1291,great valu work well,True,4
1292,fantast amazon ther,False,3
1293,great valu deliveri perfect anyon wash daili basi like last age cheaper buy multipl bottl supermarket smell love,True,18
1294,lot peopl complain seal neither one buy morrison requir seal great price great work well smell good buy,True,18
1295,get deliv regularli make lot easier lug heavi stuff home shop brilliant,True,12
1296,great price fast deliveri,True,4
1297,deliv would soften properli tast inferior one buy tesco put pot microwav get noodl soften littl leav sever minut buy,True,20
1298,brilliant,True,1
1299,much flavour pralin cheap tast textur ice cream cheap tast choc cover also tast much like dark chocol milk realli fan,False,21
1300,fav love alway xxxx make hair soft n smooth,False,9
1301,mani butter toast soup stew roast potato handi littl tip jar nearli empti store jar side littl flat bit side jar get last bit easili,False,25
1302,love love love love flavour one favourit nice spici,False,9
1303,love clean exfoli beauti without leav red sore like feel supersoft refresh twice week keep look feel clean fresh,False,19
1304,valu great everyday,True,3
1305,deodor year find incred effect long last one,True,8
1306,shampoo cheaper shop say xd,True,5
1307,strong expect pleasant enough realli expect realli hot would call mild,True,11
1308,love shampoo,True,2
1309,decent size bottl wash liquid price bad amazon offer happi perform,False,11
1310,love particular surf smell leav wash smell fresh also great price much get,False,13
1311,love bought daughter noth els seem work keep fresh day smell fresh clean last day,True,15
1312,fast deliveri true descript,True,4
1313,buy soften smell phenomen last age wash soft great bottl pretti extrem function measur cap love,True,16
1314,brillant get money worth last,True,5
1315,brand go wrong wash,True,4
1316,,True,0
1317,like could buy bulk cheaper price,False,6
1318,great better normal dairi,False,4
1319,brilliant,True,1
1320,wife extrem sensit never believ inadvert wash cloth differ deterg basi either persil fairi joint laundri mani year combin fact cannot biolog septic tank ideal deterg dispens capsul insert main bodi place top laundri suffici deterg wash two bottl deterg compliment fabric condition measur fabric compart soften wash machin suffici condit wash pleasant clean fragranc leav cloth smell fresh soft dri realli good sensit competit price normal supermarket price,False,69
1321,order great valu arriv state good servic,True,7
1322,last day amaz lynx africa smell time,True,7
1323,leav nice streak free clean shine smell fresh,True,8
1324,purchas recent smell consist sure dilut guess water bit blue pigment disappoint qualiti,True,13
